Feature 1,Feature 2,Absolute Pearson Correlation
Flow IAT Min,Flow Packets/s,
Flow IAT Min,Flow IAT Mean,
Flow IAT Min,Flow IAT Std,
Flow IAT Min,Flow IAT Max,
Flow IAT Min,Flow IAT Min,
Flow IAT Min,Bwd PSH Flags,
Flow IAT Min,Bwd URG Flags,
Flow IAT Min,Fwd Avg Bytes/Bulk,
Flow IAT Min,Fwd Avg Packets/Bulk,
Flow IAT Min,Fwd Avg Bulk Rate,
Flow IAT Min,Bwd Avg Bytes/Bulk,
Flow IAT Min,Bwd Avg Packets/Bulk,
Flow IAT Min,Bwd Avg Bulk Rate,
Fwd IAT Total,Destination Port,
Fwd IAT Total,Flow Duration,
Fwd IAT Total,Total Fwd Packets,
Fwd IAT Total,Total Backward Packets,
Fwd IAT Total,Total Length of Fwd Packets,
Fwd IAT Total,Total Length of Bwd Packets,
Fwd IAT Total,Fwd Packet Length Max,
Fwd IAT Total,Fwd Packet Length Min,
Fwd IAT Total,Fwd Packet Length Mean,
Fwd IAT Total,Fwd Packet Length Std,
Fwd IAT Total,Bwd Packet Length Max,
Fwd IAT Total,Bwd Packet Length Min,
Fwd IAT Total,Bwd Packet Length Mean,
Fwd IAT Total,Bwd Packet Length Std,
Fwd IAT Total,Flow Bytes/s,
Fwd IAT Total,Flow Packets/s,
Fwd IAT Total,Flow IAT Mean,
Fwd IAT Total,Flow IAT Std,
Fwd IAT Total,Flow IAT Max,
Fwd IAT Total,Flow IAT Min,
Fwd IAT Total,Fwd IAT Total,
Fwd IAT Total,Bwd PSH Flags,
Fwd IAT Total,Bwd URG Flags,
Fwd IAT Total,Fwd Avg Bytes/Bulk,
Fwd IAT Total,Fwd Avg Packets/Bulk,
Fwd IAT Total,Fwd Avg Bulk Rate,
Fwd IAT Total,Bwd Avg Bytes/Bulk,
Fwd IAT Total,Bwd Avg Packets/Bulk,
Fwd IAT Total,Bwd Avg Bulk Rate,
Fwd IAT Mean,Destination Port,
Fwd IAT Mean,Flow Duration,
Fwd IAT Mean,Total Fwd Packets,
Fwd IAT Mean,Total Backward Packets,
Fwd IAT Mean,Total Length of Fwd Packets,
Fwd IAT Mean,Total Length of Bwd Packets,
Fwd IAT Mean,Fwd Packet Length Max,
Fwd IAT Mean,Fwd Packet Length Min,
Fwd IAT Mean,Fwd Packet Length Mean,
Fwd IAT Mean,Fwd Packet Length Std,
Fwd IAT Mean,Bwd Packet Length Max,
Fwd IAT Mean,Bwd Packet Length Min,
Fwd IAT Mean,Bwd Packet Length Mean,
Fwd IAT Mean,Bwd Packet Length Std,
Fwd IAT Mean,Flow Bytes/s,
Fwd IAT Mean,Flow Packets/s,
Fwd IAT Mean,Flow IAT Mean,
Fwd IAT Mean,Flow IAT Std,
Fwd IAT Mean,Flow IAT Max,
Fwd IAT Mean,Flow IAT Min,
Fwd IAT Mean,Fwd IAT Total,
Fwd IAT Mean,Fwd IAT Mean,
Fwd IAT Mean,Bwd PSH Flags,
Fwd IAT Mean,Bwd URG Flags,
Fwd IAT Mean,Fwd Avg Bytes/Bulk,
Fwd IAT Mean,Fwd Avg Packets/Bulk,
Fwd IAT Mean,Fwd Avg Bulk Rate,
Fwd IAT Mean,Bwd Avg Bytes/Bulk,
Fwd IAT Mean,Bwd Avg Packets/Bulk,
Fwd IAT Mean,Bwd Avg Bulk Rate,
Fwd IAT Std,Destination Port,
Fwd IAT Std,Flow Duration,
Fwd IAT Std,Total Fwd Packets,
Fwd IAT Std,Total Backward Packets,
Fwd IAT Std,Total Length of Fwd Packets,
Fwd IAT Std,Total Length of Bwd Packets,
Fwd IAT Std,Fwd Packet Length Max,
Fwd IAT Std,Fwd Packet Length Min,
Fwd IAT Std,Fwd Packet Length Mean,
Fwd IAT Std,Fwd Packet Length Std,
Fwd IAT Std,Bwd Packet Length Max,
Fwd IAT Std,Bwd Packet Length Min,
Fwd IAT Std,Bwd Packet Length Mean,
Fwd IAT Std,Bwd Packet Length Std,
Fwd IAT Std,Flow Bytes/s,
Fwd IAT Std,Flow Packets/s,
Fwd IAT Std,Flow IAT Mean,
Fwd IAT Std,Flow IAT Std,
Fwd IAT Std,Flow IAT Max,
Fwd IAT Std,Flow IAT Min,
Fwd IAT Std,Fwd IAT Total,
Fwd IAT Std,Fwd IAT Mean,
Fwd IAT Std,Fwd IAT Std,
Fwd IAT Std,Bwd PSH Flags,
Fwd IAT Std,Bwd URG Flags,
Fwd IAT Std,Fwd Avg Bytes/Bulk,
Fwd IAT Std,Fwd Avg Packets/Bulk,
Fwd IAT Std,Fwd Avg Bulk Rate,
Fwd IAT Std,Bwd Avg Bytes/Bulk,
Fwd IAT Std,Bwd Avg Packets/Bulk,
Fwd IAT Std,Bwd Avg Bulk Rate,
Fwd IAT Max,Destination Port,
Fwd IAT Max,Flow Duration,
Fwd IAT Max,Total Fwd Packets,
Fwd IAT Max,Total Backward Packets,
Fwd IAT Max,Total Length of Fwd Packets,
Fwd IAT Max,Total Length of Bwd Packets,
Fwd IAT Max,Fwd Packet Length Max,
Fwd IAT Max,Fwd Packet Length Min,
Fwd IAT Max,Fwd Packet Length Mean,
Fwd IAT Max,Fwd Packet Length Std,
Fwd IAT Max,Bwd Packet Length Max,
Fwd IAT Max,Bwd Packet Length Min,
Fwd IAT Max,Bwd Packet Length Mean,
Fwd IAT Max,Bwd Packet Length Std,
Fwd IAT Max,Flow Bytes/s,
Fwd IAT Max,Flow Packets/s,
Fwd IAT Max,Flow IAT Mean,
Fwd IAT Max,Flow IAT Std,
Fwd IAT Max,Flow IAT Max,
Fwd IAT Max,Flow IAT Min,
Fwd IAT Max,Fwd IAT Total,
Fwd IAT Max,Fwd IAT Mean,
Fwd IAT Max,Fwd IAT Std,
Fwd IAT Max,Fwd IAT Max,
Fwd IAT Max,Bwd PSH Flags,
Fwd IAT Max,Bwd URG Flags,
Fwd IAT Max,Fwd Avg Bytes/Bulk,
Fwd IAT Max,Fwd Avg Packets/Bulk,
Fwd IAT Max,Fwd Avg Bulk Rate,
Fwd IAT Max,Bwd Avg Bytes/Bulk,
Fwd IAT Max,Bwd Avg Packets/Bulk,
Fwd IAT Max,Bwd Avg Bulk Rate,
Fwd IAT Min,Destination Port,
Fwd IAT Min,Flow Duration,
Fwd IAT Min,Total Fwd Packets,
Fwd IAT Min,Total Backward Packets,
Fwd IAT Min,Total Length of Fwd Packets,
Fwd IAT Min,Total Length of Bwd Packets,
Fwd IAT Min,Fwd Packet Length Max,
Fwd IAT Min,Fwd Packet Length Min,
Fwd IAT Min,Fwd Packet Length Mean,
Fwd IAT Min,Fwd Packet Length Std,
Fwd IAT Min,Bwd Packet Length Max,
Fwd IAT Min,Bwd Packet Length Min,
Fwd IAT Min,Bwd Packet Length Mean,
Fwd IAT Min,Bwd Packet Length Std,
Fwd IAT Min,Flow Bytes/s,
Fwd IAT Min,Flow Packets/s,
Fwd IAT Min,Flow IAT Mean,
Fwd IAT Min,Flow IAT Std,
Fwd IAT Min,Flow IAT Max,
Fwd IAT Min,Flow IAT Min,
Fwd IAT Min,Fwd IAT Total,
Fwd IAT Min,Fwd IAT Mean,
Fwd IAT Min,Fwd IAT Std,
Fwd IAT Min,Fwd IAT Max,
Fwd IAT Min,Fwd IAT Min,
Fwd IAT Min,Bwd PSH Flags,
Fwd IAT Min,Bwd URG Flags,
Fwd IAT Min,Fwd Avg Bytes/Bulk,
Fwd IAT Min,Fwd Avg Packets/Bulk,
Fwd IAT Min,Fwd Avg Bulk Rate,
Fwd IAT Min,Bwd Avg Bytes/Bulk,
Fwd IAT Min,Bwd Avg Packets/Bulk,
Fwd IAT Min,Bwd Avg Bulk Rate,
Bwd IAT Total,Destination Port,
Bwd IAT Total,Flow Duration,
Bwd IAT Total,Total Fwd Packets,
Bwd IAT Total,Total Backward Packets,
Bwd IAT Total,Total Length of Fwd Packets,
Bwd IAT Total,Total Length of Bwd Packets,
Bwd IAT Total,Fwd Packet Length Max,
Bwd IAT Total,Fwd Packet Length Min,
Bwd IAT Total,Fwd Packet Length Mean,
Bwd IAT Total,Fwd Packet Length Std,
Bwd IAT Total,Bwd Packet Length Max,
Bwd IAT Total,Bwd Packet Length Min,
Bwd IAT Total,Bwd Packet Length Mean,
Bwd IAT Total,Bwd Packet Length Std,
Bwd IAT Total,Flow Bytes/s,
Bwd IAT Total,Flow Packets/s,
Bwd IAT Total,Flow IAT Mean,
Bwd IAT Total,Flow IAT Std,
Bwd IAT Total,Flow IAT Max,
Bwd IAT Total,Flow IAT Min,
Bwd IAT Total,Fwd IAT Total,
Bwd IAT Total,Fwd IAT Mean,
Bwd IAT Total,Fwd IAT Std,
Bwd IAT Total,Fwd IAT Max,
Bwd IAT Total,Fwd IAT Min,
Bwd IAT Total,Bwd IAT Total,
Bwd IAT Total,Bwd PSH Flags,
Bwd IAT Total,Bwd URG Flags,
Bwd IAT Total,Fwd Avg Bytes/Bulk,
Bwd IAT Total,Fwd Avg Packets/Bulk,
Bwd IAT Total,Fwd Avg Bulk Rate,
Bwd IAT Total,Bwd Avg Bytes/Bulk,
Bwd IAT Total,Bwd Avg Packets/Bulk,
Bwd IAT Total,Bwd Avg Bulk Rate,
Bwd IAT Mean,Destination Port,
Bwd IAT Mean,Flow Duration,
Bwd IAT Mean,Total Fwd Packets,
Bwd IAT Mean,Total Backward Packets,
Bwd IAT Mean,Total Length of Fwd Packets,
Bwd IAT Mean,Total Length of Bwd Packets,
Bwd IAT Mean,Fwd Packet Length Max,
Bwd IAT Mean,Fwd Packet Length Min,
Bwd IAT Mean,Fwd Packet Length Mean,
Bwd IAT Mean,Fwd Packet Length Std,
Bwd IAT Mean,Bwd Packet Length Max,
Bwd IAT Mean,Bwd Packet Length Min,
Bwd IAT Mean,Bwd Packet Length Mean,
Bwd IAT Mean,Bwd Packet Length Std,
Bwd IAT Mean,Flow Bytes/s,
Bwd IAT Mean,Flow Packets/s,
Bwd IAT Mean,Flow IAT Mean,
Bwd IAT Mean,Flow IAT Std,
Bwd IAT Mean,Flow IAT Max,
Bwd IAT Mean,Flow IAT Min,
Bwd IAT Mean,Fwd IAT Total,
Bwd IAT Mean,Fwd IAT Mean,
Bwd IAT Mean,Fwd IAT Std,
Bwd IAT Mean,Fwd IAT Max,
Bwd IAT Mean,Fwd IAT Min,
Bwd IAT Mean,Bwd IAT Total,
Bwd IAT Mean,Bwd IAT Mean,
Bwd IAT Mean,Bwd PSH Flags,
Bwd IAT Mean,Bwd URG Flags,
Bwd IAT Mean,Fwd Avg Bytes/Bulk,
Bwd IAT Mean,Fwd Avg Packets/Bulk,
Bwd IAT Mean,Fwd Avg Bulk Rate,
Bwd IAT Mean,Bwd Avg Bytes/Bulk,
Bwd IAT Mean,Bwd Avg Packets/Bulk,
Bwd IAT Mean,Bwd Avg Bulk Rate,
Bwd IAT Std,Destination Port,
Bwd IAT Std,Flow Duration,
Bwd IAT Std,Total Fwd Packets,
Bwd IAT Std,Total Backward Packets,
Bwd IAT Std,Total Length of Fwd Packets,
Bwd IAT Std,Total Length of Bwd Packets,
Bwd IAT Std,Fwd Packet Length Max,
Bwd IAT Std,Fwd Packet Length Min,
Bwd IAT Std,Fwd Packet Length Mean,
Bwd IAT Std,Fwd Packet Length Std,
Bwd IAT Std,Bwd Packet Length Max,
Bwd IAT Std,Bwd Packet Length Min,
Bwd IAT Std,Bwd Packet Length Mean,
Bwd IAT Std,Bwd Packet Length Std,
Bwd IAT Std,Flow Bytes/s,
Bwd IAT Std,Flow Packets/s,
Bwd IAT Std,Flow IAT Mean,
Bwd IAT Std,Flow IAT Std,
Bwd IAT Std,Flow IAT Max,
Bwd IAT Std,Flow IAT Min,
Bwd IAT Std,Fwd IAT Total,
Bwd IAT Std,Fwd IAT Mean,
Bwd IAT Std,Fwd IAT Std,
Bwd IAT Std,Fwd IAT Max,
Bwd IAT Std,Fwd IAT Min,
Bwd IAT Std,Bwd IAT Total,
Bwd IAT Std,Bwd IAT Mean,
Bwd IAT Std,Bwd IAT Std,
Bwd IAT Std,Bwd PSH Flags,
Bwd IAT Std,Bwd URG Flags,
Bwd IAT Std,Fwd Avg Bytes/Bulk,
Bwd IAT Std,Fwd Avg Packets/Bulk,
Bwd IAT Std,Fwd Avg Bulk Rate,
Bwd IAT Std,Bwd Avg Bytes/Bulk,
Bwd IAT Std,Bwd Avg Packets/Bulk,
Bwd IAT Std,Bwd Avg Bulk Rate,
Bwd IAT Max,Destination Port,
Bwd IAT Max,Flow Duration,
Bwd IAT Max,Total Fwd Packets,
Bwd IAT Max,Total Backward Packets,
Bwd IAT Max,Total Length of Fwd Packets,
Bwd IAT Max,Total Length of Bwd Packets,
Bwd IAT Max,Fwd Packet Length Max,
Bwd IAT Max,Fwd Packet Length Min,
Bwd IAT Max,Fwd Packet Length Mean,
Bwd IAT Max,Fwd Packet Length Std,
Bwd IAT Max,Bwd Packet Length Max,
Bwd IAT Max,Bwd Packet Length Min,
Bwd IAT Max,Bwd Packet Length Mean,
Bwd IAT Max,Bwd Packet Length Std,
Bwd IAT Max,Flow Bytes/s,
Bwd IAT Max,Flow Packets/s,
Bwd IAT Max,Flow IAT Mean,
Bwd IAT Max,Flow IAT Std,
Bwd IAT Max,Flow IAT Max,
Bwd IAT Max,Flow IAT Min,
Bwd IAT Max,Fwd IAT Total,
Bwd IAT Max,Fwd IAT Mean,
Bwd IAT Max,Fwd IAT Std,
Bwd IAT Max,Fwd IAT Max,
Bwd IAT Max,Fwd IAT Min,
Bwd IAT Max,Bwd IAT Total,
Bwd IAT Max,Bwd IAT Mean,
Bwd IAT Max,Bwd IAT Std,
Bwd IAT Max,Bwd IAT Max,
Bwd IAT Max,Bwd PSH Flags,
Bwd IAT Max,Bwd URG Flags,
Bwd IAT Max,Fwd Avg Bytes/Bulk,
Bwd IAT Max,Fwd Avg Packets/Bulk,
Bwd IAT Max,Fwd Avg Bulk Rate,
Bwd IAT Max,Bwd Avg Bytes/Bulk,
Bwd IAT Max,Bwd Avg Packets/Bulk,
Bwd IAT Max,Bwd Avg Bulk Rate,
Bwd IAT Min,Destination Port,
Bwd IAT Min,Flow Duration,
Bwd IAT Min,Total Fwd Packets,
Bwd IAT Min,Total Backward Packets,
Bwd IAT Min,Total Length of Fwd Packets,
Bwd IAT Min,Total Length of Bwd Packets,
Bwd IAT Min,Fwd Packet Length Max,
Bwd IAT Min,Fwd Packet Length Min,
Bwd IAT Min,Fwd Packet Length Mean,
Bwd IAT Min,Fwd Packet Length Std,
Bwd IAT Min,Bwd Packet Length Max,
Bwd IAT Min,Bwd Packet Length Min,
Bwd IAT Min,Bwd Packet Length Mean,
Bwd IAT Min,Bwd Packet Length Std,
Bwd IAT Min,Flow Bytes/s,
Bwd IAT Min,Flow Packets/s,
Bwd IAT Min,Flow IAT Mean,
Bwd IAT Min,Flow IAT Std,
Bwd IAT Min,Flow IAT Max,
Bwd IAT Min,Flow IAT Min,
Bwd IAT Min,Fwd IAT Total,
Bwd IAT Min,Fwd IAT Mean,
Bwd IAT Min,Fwd IAT Std,
Bwd IAT Min,Fwd IAT Max,
Bwd IAT Min,Fwd IAT Min,
Bwd IAT Min,Bwd IAT Total,
Bwd IAT Min,Bwd IAT Mean,
Bwd IAT Min,Bwd IAT Std,
Bwd IAT Min,Bwd IAT Max,
Bwd IAT Min,Bwd IAT Min,
Bwd IAT Min,Bwd PSH Flags,
Bwd IAT Min,Bwd URG Flags,
Bwd IAT Min,Fwd Avg Bytes/Bulk,
Bwd IAT Min,Fwd Avg Packets/Bulk,
Bwd IAT Min,Fwd Avg Bulk Rate,
Bwd IAT Min,Bwd Avg Bytes/Bulk,
Bwd IAT Min,Bwd Avg Packets/Bulk,
Bwd IAT Min,Bwd Avg Bulk Rate,
Fwd PSH Flags,Destination Port,
Fwd PSH Flags,Flow Duration,
Fwd PSH Flags,Total Fwd Packets,
Fwd PSH Flags,Total Backward Packets,
Fwd PSH Flags,Total Length of Fwd Packets,
Fwd PSH Flags,Total Length of Bwd Packets,
Fwd PSH Flags,Fwd Packet Length Max,
Fwd PSH Flags,Fwd Packet Length Min,
Fwd PSH Flags,Fwd Packet Length Mean,
Fwd PSH Flags,Fwd Packet Length Std,
Fwd PSH Flags,Bwd Packet Length Max,
Fwd PSH Flags,Bwd Packet Length Min,
Fwd PSH Flags,Bwd Packet Length Mean,
Fwd PSH Flags,Bwd Packet Length Std,
Fwd PSH Flags,Flow Bytes/s,
Fwd PSH Flags,Flow Packets/s,
Fwd PSH Flags,Flow IAT Mean,
Fwd PSH Flags,Flow IAT Std,
Fwd PSH Flags,Flow IAT Max,
Fwd PSH Flags,Flow IAT Min,
Fwd PSH Flags,Fwd IAT Total,
Fwd PSH Flags,Fwd IAT Mean,
Fwd PSH Flags,Fwd IAT Std,
Fwd PSH Flags,Fwd IAT Max,
Fwd PSH Flags,Fwd IAT Min,
Fwd PSH Flags,Bwd IAT Total,
Fwd PSH Flags,Bwd IAT Mean,
Fwd PSH Flags,Bwd IAT Std,
Fwd PSH Flags,Bwd IAT Max,
Fwd PSH Flags,Bwd IAT Min,
Fwd PSH Flags,Fwd PSH Flags,
Fwd PSH Flags,Bwd PSH Flags,
Fwd PSH Flags,Bwd URG Flags,
Fwd PSH Flags,Fwd Avg Bytes/Bulk,
Fwd PSH Flags,Fwd Avg Packets/Bulk,
Fwd PSH Flags,Fwd Avg Bulk Rate,
Fwd PSH Flags,Bwd Avg Bytes/Bulk,
Fwd PSH Flags,Bwd Avg Packets/Bulk,
Fwd PSH Flags,Bwd Avg Bulk Rate,
Bwd PSH Flags,Destination Port,
Bwd PSH Flags,Flow Duration,
Bwd PSH Flags,Total Fwd Packets,
Bwd PSH Flags,Total Backward Packets,
Bwd PSH Flags,Total Length of Fwd Packets,
Bwd PSH Flags,Total Length of Bwd Packets,
Bwd PSH Flags,Fwd Packet Length Max,
Bwd PSH Flags,Fwd Packet Length Min,
Bwd PSH Flags,Fwd Packet Length Mean,
Bwd PSH Flags,Fwd Packet Length Std,
Bwd PSH Flags,Bwd Packet Length Max,
Bwd PSH Flags,Bwd Packet Length Min,
Bwd PSH Flags,Bwd Packet Length Mean,
Bwd PSH Flags,Bwd Packet Length Std,
Bwd PSH Flags,Flow Bytes/s,
Bwd PSH Flags,Flow Packets/s,
Bwd PSH Flags,Flow IAT Mean,
Bwd PSH Flags,Flow IAT Std,
Bwd PSH Flags,Flow IAT Max,
Bwd PSH Flags,Flow IAT Min,
Bwd PSH Flags,Fwd IAT Total,
Bwd PSH Flags,Fwd IAT Mean,
Bwd PSH Flags,Fwd IAT Std,
Bwd PSH Flags,Fwd IAT Max,
Bwd PSH Flags,Fwd IAT Min,
Bwd PSH Flags,Bwd IAT Total,
Bwd PSH Flags,Bwd IAT Mean,
Bwd PSH Flags,Bwd IAT Std,
Bwd PSH Flags,Bwd IAT Max,
Bwd PSH Flags,Bwd IAT Min,
Bwd PSH Flags,Fwd PSH Flags,
Bwd PSH Flags,Bwd PSH Flags,
Bwd PSH Flags,Fwd URG Flags,
Bwd PSH Flags,Bwd URG Flags,
Bwd PSH Flags,Fwd Header Length,
Bwd PSH Flags,Bwd Header Length,
Bwd PSH Flags,Fwd Packets/s,
Bwd PSH Flags,Bwd Packets/s,
Bwd PSH Flags,Min Packet Length,
Bwd PSH Flags,Max Packet Length,
Bwd PSH Flags,Packet Length Mean,
Bwd PSH Flags,Packet Length Std,
Bwd PSH Flags,Packet Length Variance,
Bwd PSH Flags,FIN Flag Count,
Bwd PSH Flags,SYN Flag Count,
Bwd PSH Flags,RST Flag Count,
Bwd PSH Flags,PSH Flag Count,
Bwd PSH Flags,ACK Flag Count,
Bwd PSH Flags,URG Flag Count,
Bwd PSH Flags,CWE Flag Count,
Bwd PSH Flags,ECE Flag Count,
Bwd PSH Flags,Down/Up Ratio,
Bwd PSH Flags,Average Packet Size,
Bwd PSH Flags,Avg Fwd Segment Size,
Bwd PSH Flags,Avg Bwd Segment Size,
Bwd PSH Flags,Fwd Header Length.1,
Bwd PSH Flags,Fwd Avg Bytes/Bulk,
Bwd PSH Flags,Fwd Avg Packets/Bulk,
Bwd PSH Flags,Fwd Avg Bulk Rate,
Bwd PSH Flags,Bwd Avg Bytes/Bulk,
Bwd PSH Flags,Bwd Avg Packets/Bulk,
Bwd PSH Flags,Bwd Avg Bulk Rate,
Bwd PSH Flags,Subflow Fwd Packets,
Bwd PSH Flags,Subflow Fwd Bytes,
Bwd PSH Flags,Subflow Bwd Packets,
Bwd PSH Flags,Subflow Bwd Bytes,
Bwd PSH Flags,Init_Win_bytes_forward,
Bwd PSH Flags,Init_Win_bytes_backward,
Bwd PSH Flags,act_data_pkt_fwd,
Bwd PSH Flags,min_seg_size_forward,
Bwd PSH Flags,Active Mean,
Bwd PSH Flags,Active Std,
Bwd PSH Flags,Active Max,
Bwd PSH Flags,Active Min,
Bwd PSH Flags,Idle Mean,
Bwd PSH Flags,Idle Std,
Bwd PSH Flags,Idle Max,
Bwd PSH Flags,Idle Min,
Fwd URG Flags,Destination Port,
Fwd URG Flags,Flow Duration,
Fwd URG Flags,Total Fwd Packets,
Fwd URG Flags,Total Backward Packets,
Fwd URG Flags,Total Length of Fwd Packets,
Fwd URG Flags,Total Length of Bwd Packets,
Fwd URG Flags,Fwd Packet Length Max,
Fwd URG Flags,Fwd Packet Length Min,
Fwd URG Flags,Fwd Packet Length Mean,
Fwd URG Flags,Fwd Packet Length Std,
Fwd URG Flags,Bwd Packet Length Max,
Fwd URG Flags,Bwd Packet Length Min,
Fwd URG Flags,Bwd Packet Length Mean,
Fwd URG Flags,Bwd Packet Length Std,
Fwd URG Flags,Flow Bytes/s,
Fwd URG Flags,Flow Packets/s,
Fwd URG Flags,Flow IAT Mean,
Fwd URG Flags,Flow IAT Std,
Fwd URG Flags,Flow IAT Max,
Fwd URG Flags,Flow IAT Min,
Fwd URG Flags,Fwd IAT Total,
Fwd URG Flags,Fwd IAT Mean,
Fwd URG Flags,Fwd IAT Std,
Fwd URG Flags,Fwd IAT Max,
Fwd URG Flags,Fwd IAT Min,
Fwd URG Flags,Bwd IAT Total,
Fwd URG Flags,Bwd IAT Mean,
Fwd URG Flags,Bwd IAT Std,
Fwd URG Flags,Bwd IAT Max,
Fwd URG Flags,Bwd IAT Min,
Fwd URG Flags,Fwd PSH Flags,
Fwd URG Flags,Bwd PSH Flags,
Fwd URG Flags,Fwd URG Flags,
Fwd URG Flags,Bwd URG Flags,
Fwd URG Flags,Fwd Avg Bytes/Bulk,
Fwd URG Flags,Fwd Avg Packets/Bulk,
Fwd URG Flags,Fwd Avg Bulk Rate,
Fwd URG Flags,Bwd Avg Bytes/Bulk,
Fwd URG Flags,Bwd Avg Packets/Bulk,
Fwd URG Flags,Bwd Avg Bulk Rate,
Bwd URG Flags,Destination Port,
Bwd URG Flags,Flow Duration,
Bwd URG Flags,Total Fwd Packets,
Bwd URG Flags,Total Backward Packets,
Bwd URG Flags,Total Length of Fwd Packets,
Bwd URG Flags,Total Length of Bwd Packets,
Bwd URG Flags,Fwd Packet Length Max,
Bwd URG Flags,Fwd Packet Length Min,
Bwd URG Flags,Fwd Packet Length Mean,
Bwd URG Flags,Fwd Packet Length Std,
Bwd URG Flags,Bwd Packet Length Max,
Bwd URG Flags,Bwd Packet Length Min,
Bwd URG Flags,Bwd Packet Length Mean,
Bwd URG Flags,Bwd Packet Length Std,
Bwd URG Flags,Flow Bytes/s,
Bwd URG Flags,Flow Packets/s,
Bwd URG Flags,Flow IAT Mean,
Bwd URG Flags,Flow IAT Std,
Bwd URG Flags,Flow IAT Max,
Bwd URG Flags,Flow IAT Min,
Bwd URG Flags,Fwd IAT Total,
Bwd URG Flags,Fwd IAT Mean,
Bwd URG Flags,Fwd IAT Std,
Bwd URG Flags,Fwd IAT Max,
Bwd URG Flags,Fwd IAT Min,
Bwd URG Flags,Bwd IAT Total,
Bwd URG Flags,Bwd IAT Mean,
Bwd URG Flags,Bwd IAT Std,
Bwd URG Flags,Bwd IAT Max,
Bwd URG Flags,Bwd IAT Min,
Bwd URG Flags,Fwd PSH Flags,
Bwd URG Flags,Bwd PSH Flags,
Bwd URG Flags,Fwd URG Flags,
Bwd URG Flags,Bwd URG Flags,
Bwd URG Flags,Fwd Header Length,
Bwd URG Flags,Bwd Header Length,
Bwd URG Flags,Fwd Packets/s,
Bwd URG Flags,Bwd Packets/s,
Bwd URG Flags,Min Packet Length,
Bwd URG Flags,Max Packet Length,
Bwd URG Flags,Packet Length Mean,
Bwd URG Flags,Packet Length Std,
Bwd URG Flags,Packet Length Variance,
Bwd URG Flags,FIN Flag Count,
Bwd URG Flags,SYN Flag Count,
Bwd URG Flags,RST Flag Count,
Bwd URG Flags,PSH Flag Count,
Bwd URG Flags,ACK Flag Count,
Bwd URG Flags,URG Flag Count,
Bwd URG Flags,CWE Flag Count,
Bwd URG Flags,ECE Flag Count,
Bwd URG Flags,Down/Up Ratio,
Bwd URG Flags,Average Packet Size,
Bwd URG Flags,Avg Fwd Segment Size,
Bwd URG Flags,Avg Bwd Segment Size,
Bwd URG Flags,Fwd Header Length.1,
Bwd URG Flags,Fwd Avg Bytes/Bulk,
Bwd URG Flags,Fwd Avg Packets/Bulk,
Bwd URG Flags,Fwd Avg Bulk Rate,
Bwd URG Flags,Bwd Avg Bytes/Bulk,
Bwd URG Flags,Bwd Avg Packets/Bulk,
Bwd URG Flags,Bwd Avg Bulk Rate,
Bwd URG Flags,Subflow Fwd Packets,
Bwd URG Flags,Subflow Fwd Bytes,
Bwd URG Flags,Subflow Bwd Packets,
Bwd URG Flags,Subflow Bwd Bytes,
Bwd URG Flags,Init_Win_bytes_forward,
Bwd URG Flags,Init_Win_bytes_backward,
Bwd URG Flags,act_data_pkt_fwd,
Bwd URG Flags,min_seg_size_forward,
Bwd URG Flags,Active Mean,
Bwd URG Flags,Active Std,
Bwd URG Flags,Active Max,
Bwd URG Flags,Active Min,
Bwd URG Flags,Idle Mean,
Bwd URG Flags,Idle Std,
Bwd URG Flags,Idle Max,
Bwd URG Flags,Idle Min,
Fwd Header Length,Destination Port,
Fwd Header Length,Flow Duration,
Fwd Header Length,Total Fwd Packets,
Fwd Header Length,Total Backward Packets,
Fwd Header Length,Total Length of Fwd Packets,
Fwd Header Length,Total Length of Bwd Packets,
Fwd Header Length,Fwd Packet Length Max,
Fwd Header Length,Fwd Packet Length Min,
Fwd Header Length,Fwd Packet Length Mean,
Fwd Header Length,Fwd Packet Length Std,
Fwd Header Length,Bwd Packet Length Max,
Fwd Header Length,Bwd Packet Length Min,
Fwd Header Length,Bwd Packet Length Mean,
Fwd Header Length,Bwd Packet Length Std,
Fwd Header Length,Flow Bytes/s,
Fwd Header Length,Flow Packets/s,
Fwd Header Length,Flow IAT Mean,
Fwd Header Length,Flow IAT Std,
Fwd Header Length,Flow IAT Max,
Fwd Header Length,Flow IAT Min,
Fwd Header Length,Fwd IAT Total,
Fwd Header Length,Fwd IAT Mean,
Fwd Header Length,Fwd IAT Std,
Fwd Header Length,Fwd IAT Max,
Fwd Header Length,Fwd IAT Min,
Fwd Header Length,Bwd IAT Total,
Fwd Header Length,Bwd IAT Mean,
Fwd Header Length,Bwd IAT Std,
Fwd Header Length,Bwd IAT Max,
Fwd Header Length,Bwd IAT Min,
Fwd Header Length,Fwd PSH Flags,
Fwd Header Length,Bwd PSH Flags,
Fwd Header Length,Fwd URG Flags,
Fwd Header Length,Bwd URG Flags,
Fwd Header Length,Fwd Header Length,
Fwd Header Length,Fwd Avg Bytes/Bulk,
Fwd Header Length,Fwd Avg Packets/Bulk,
